Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
144,FTEK,"Fuel Tech, Inc.",XNAS,Industrials,INDUSTRIAL & COMMERCIAL FANS & BLOWERS & AIR PURIFING EQUIP,0.3596397998994155,0.1587297235375537,0.0,0.132821877431535,0.0,0.06808819893032679,0.5137711427134507,0.5668918697769775,0.0,0.32821877431535007,LONG,1.6299999952316284,2025-12-26 05:00:00,2025-12-28
145,FTFT,Future FinTech Group Inc.,XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.3593539249912806,0.15534160211543643,0.0,0.10513250136669945,0.0,0.0988798215091447,0.5133627499875437,0.5547914361265587,0.0,0.05132501366699447,LONG,0.9259999990463257,2025-12-26 05:00:00,2025-12-28
146,SYPR,Sypris Solutions Inc,XNAS,Industrials,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",0.35875795346490946,0.10027430281535052,0.0,0.1531289822479338,0.0058429436660616015,0.09951172473556351,0.6125113620927277,0.35812251005482326,0.0,0.5312898224793382,LONG,2.319999933242798,2025-12-26 05:00:00,2025-12-28
147,SMXT,Solarmax Technology Inc. Common Stock,XNAS,Industrials,CONSTRUCTION - SPECIAL TRADE CONTRACTORS,0.358306882252522,0.08028356818804054,0.0,0.16012380402930204,0.012250704634131415,0.105648805401048,0.6118669746464599,0.2867270292430019,0.0,0.6012380402930203,SHORT,0.7991999983787537,2025-12-26 05:00:00,2025-12-28
148,CCRN,Cross Country Healthcare Inc,XNAS,Industrials,SERVICES-HELP SUPPLY SERVICES,0.35790101761187854,0.1846830734019811,0.0,0.11643537004405176,0.013934792547845288,0.042847781618000416,0.5112871680169693,0.6595824050070752,0.0,0.16435370044051759,LONG,8.0,2025-12-26 05:00:00,2025-12-28
149,OPRX,OptimizeRx Corporation Common Stock,XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.3571034829761787,0.13850848684903994,0.0,0.13644897621833715,0.006136536174194718,0.07600948373460685,0.5101478328231124,0.49467316731799976,0.0,0.36448976218337154,LONG,12.479999542236328,2025-12-26 05:00:00,2025-12-28
150,BBSI,Barrett Business Services,XNAS,Industrials,SERVICES-HELP SUPPLY SERVICES,0.35695292002023493,0.12528208237865288,0.0,0.12908061303021762,0.05,0.05259022461136448,0.5099327428860498,0.4474360084951888,0.0,0.29080613030217617,NEUTRAL,36.2400016784668,2025-12-26 05:00:00,2025-12-28
151,FGL,Founder Group Limited Class A Ordinary Shares,XNAS,Industrials,Industrials,0.3562587635263969,0.08083380096694086,0.0,0.13942496255945602,0.0,0.136,0.6089410907519955,0.28869214631050305,0.0,0.39424962559456017,LONG,0.17800000309944153,2025-12-26 05:00:00,2025-12-28
152,XHLD,"TEN Holdings, Inc. Common Stock",XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.35458146209563157,0.08808901328802661,0.0,0.1538193399961015,0.0,0.11267310881150341,0.5065449458509022,0.3146036188858093,0.0,0.5381933999610149,LONG,1.6699999570846558,2025-12-26 05:00:00,2025-12-28
153,RVSN,Rail Vision Ltd. Ordinary Share,XNAS,Industrials,Industrials,0.3543991938561919,0.12088383106036173,0.0,0.13227326691724917,0.0,0.101242095878581,0.5062845626517026,0.4317279680727204,0.0,0.32273266917249144,NEUTRAL,0.34139999747276306,2025-12-26 05:00:00,2025-12-28
154,CHRW,"C.H. Robinson Worldwide, Inc.",XNAS,Industrials,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,0.35370397478717236,0.15479729108971318,0.0,0.11551815751627417,0.05,0.03338852618118504,0.6052913925531033,0.552847468177547,0.0,0.15518157516274164,LONG,164.625,2025-12-26 05:00:00,2025-12-28
155,TWIN,"Twin Disc, Incorporated",XNAS,Industrials,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,0.3536793391163573,0.053979061993353804,0.0,0.16940006861381776,0.05,0.08030020850918573,0.6052561987376532,0.19278236426197784,0.0,0.6940006861381776,LONG,16.989999771118164,2025-12-26 05:00:00,2025-12-28
156,ARRY,"Array Technologies, Inc. Common Stock",XNAS,Industrials,MISCELLANEOUS MANUFACTURING INDUSTRIES,0.3525885342553326,0.07907273822271045,0.0,0.11796297016041636,0.019552825872205828,0.136,0.6036979060790465,0.28240263650968017,0.0,0.17962970160416356,LONG,10.229999542236328,2025-12-26 05:00:00,2025-12-28
157,HDSN,Hudson Technologies Inc,XNAS,Industrials,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",0.35237521865556826,0.1539598115724918,0.0,0.1215930647374062,0.04773685573095771,0.029085486614712525,0.5033931695079547,0.5498564699017564,0.0,0.215930647374062,NEUTRAL,7.0,2025-12-26 05:00:00,2025-12-28
158,AEHL,Antelope Enterprise Holdings Limited Class A Ordinary Shares,XNAS,Industrials,Industrials,0.35236305384529576,0.11434020328075598,0.0,0.10202285056453975,0.0,0.136,0.6033757912075653,0.4083578688598427,0.0,0.020228505645397476,SHORT,1.2899999618530273,2025-12-26 05:00:00,2025-12-28
159,NEOV,NeoVolta Inc. Common Stock,XNAS,Industrials,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",0.3523157943441832,0.09043715343384283,0.0,0.15480481304192695,0.0,0.10707382786841342,0.6033082776345473,0.3229898336922958,0.0,0.5480481304192694,LONG,2.9700000286102295,2025-12-26 05:00:00,2025-12-28
160,TGL,Treasure Global Inc. Common Stock,XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.35026457182922544,0.13748473924613713,0.0,0.10543938209717064,0.0,0.10734045048591769,0.6003779597560363,0.49101692587906115,0.0,0.05439382097170636,SHORT,7.010000228881836,2025-12-26 05:00:00,2025-12-28
161,SGBX,Safe & Green Holdings Corp. Common Stock,XNAS,Industrials,WHOLESALE-LUMBER & OTHER CONSTRUCTION MATERIALS,0.34998314660261637,0.11269875763510614,0.0,0.10128438896751023,0.0,0.136,0.5999759237180233,0.4024955629825219,0.0,0.01284388967510228,SHORT,2.25,2025-12-26 05:00:00,2025-12-28
162,UPBD,"Upbound Group, Inc. Common Stock",XNAS,Industrials,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",0.3497830340861522,0.12667164273103676,0.0,0.1279000314945907,0.04953807727388459,0.045673282586640135,0.49969004869450306,0.452398724039417,0.0,0.27900031494590694,NEUTRAL,17.6200008392334,2025-12-26 05:00:00,2025-12-28
163,EPOW,"Sunrise New Energy Co., Ltd Class A Ordinary Shares",XNAS,Industrials,Industrials,0.34974781146807343,0.10234955012901482,0.0,0.1614110587615343,0.0,0.08598720257752429,0.4996397306686763,0.3655341076036243,0.0,0.614110587615343,NEUTRAL,0.9926999807357788,2025-12-26 05:00:00,2025-12-28
164,FOFO,"Hang Feng Technology Innovation Co., Ltd. Ordinary Shares",XNAS,Industrials,Industrials,0.34954384251119697,0.11491336021025614,0.0,0.1596119451148133,0.0,0.0750185371861275,0.599348346444567,0.4104048578937719,0.0,0.596119451148133,SHORT,10.529999732971191,2025-12-26 05:00:00,2025-12-28
165,ARCB,ArcBest Corporation,XNAS,Industrials,TRUCKING (NO LOCAL),0.3491137858002418,0.11206448726022449,0.0,0.12029880961228623,0.05,0.06675048892773112,0.5987339797146312,0.40023031164365885,0.0,0.20298809612286228,LONG,77.25,2025-12-26 05:00:00,2025-12-28
166,REFR,Research Frontiers Inc,XNAS,Industrials,PATENT OWNERS & LESSORS,0.3485091744144554,0.05935330911454415,0.0,0.18200608110416455,0.0,0.1071497841957467,0.6978702491635076,0.2119761039805148,0.0,0.8200608110416453,SHORT,1.3799999952316284,2025-12-26 05:00:00,2025-12-28
167,ZBRA,Zebra Technologies Corporation,XNAS,Industrials,GENERAL INDUSTRIAL MACHINERY & EQUIPMENT,0.34809331671249283,0.08254355271176045,0.0,0.14833051788948243,0.05,0.06721924611124998,0.5972761667321326,0.29479840254200157,0.0,0.48330517889482416,SHORT,246.27000427246094,2025-12-26 05:00:00,2025-12-28
168,LBGJ,Li Bang International Corporation Inc. Class A Ordinary Shares,XNAS,Industrials,Industrials,0.3471747867650883,0.08634884629083557,0.0,0.12482594047425272,0.0,0.136,0.5959639810929832,0.30838873675298417,0.0,0.24825940474252706,SHORT,0.574999988079071,2025-12-26 05:00:00,2025-12-28
169,ASPS,Altisource Portfolio Solutions S.A.,XNAS,Industrials,SERVICES-MISCELLANEOUS BUSINESS SERVICES,0.3456060060941472,0.05384774312306516,0.0,0.19030597434803953,0.0,0.1014522886230425,0.5937228658487816,0.19231336829666126,0.0,0.9030597434803955,LONG,6.775000095367432,2025-12-26 05:00:00,2025-12-28
170,ASLE,AerSale Corporation Common Stock,XNAS,Industrials,"WHOLESALE-MACHINERY, EQUIPMENT & SUPPLIES",0.3426648605511124,0.0922634288305172,0.0,0.12564832004273754,0.05,0.07475311167785767,0.589521229358732,0.3295122458232757,0.0,0.2564832004273755,LONG,7.110000133514404,2025-12-26 05:00:00,2025-12-28
171,EXLS,"ExlService Holdings, Inc.",XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.34256164689131513,0.11082403270672324,0.0,0.12016179097631566,0.05,0.061575823208276266,0.5893737812733073,0.3958001168097258,0.0,0.20161790976315647,LONG,43.29999923706055,2025-12-26 05:00:00,2025-12-28
172,OFLX,"Omega Flex, Inc.",XNAS,Industrials,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES",0.34181985978655327,0.11356246142081176,0.0,0.1402183272597706,0.037007944171118266,0.05103112693485269,0.4883140854093618,0.40558021936004196,0.0,0.402183272597706,NEUTRAL,29.5,2025-12-26 05:00:00,2025-12-28
173,ADV,Advantage Solutions Inc. Class A Common Stock,XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.3416172623389169,0.1339620741528044,0.0,0.12517972827295526,0.0,0.08247545991315723,0.488024660484167,0.4784359791171585,0.0,0.25179728272955243,LONG,0.8894000053405762,2025-12-26 05:00:00,2025-12-28
174,CTRM,Castor Maritime Inc. Common Stock,XNAS,Industrials,Industrials,0.3414385557171481,0.1252261904078092,0.0,0.12004759240867108,0.04198725288022166,0.05417752002044619,0.5877693653102115,0.4472363943136042,0.0,0.20047592408671072,LONG,2.319999933242798,2025-12-26 05:00:00,2025-12-28
175,AVAV,"AeroVironment, Inc.",XNAS,Industrials,AIRCRAFT,0.33908863398944333,0.08185243907215092,0.0,0.12356093862130182,0.019718406855738307,0.1139568494402523,0.4844123342706333,0.29233013954339615,0.0,0.23560938621301816,NEUTRAL,255.0,2025-12-26 05:00:00,2025-12-28
176,DFLI,Dragonfly Energy Holdings Corp. Common Stock (NV),XNAS,Industrials,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",0.33879203625792764,0.08464474119179104,0.0,0.11814729506613657,0.0,0.136,0.5839886232256108,0.3023026471135394,0.0,0.1814729506613656,SHORT,4.199999809265137,2025-12-26 05:00:00,2025-12-28
177,RMNI,"Rimini Street, Inc. (DE) Common Stock",XNAS,Industrials,"SERVICES-BUSINESS SERVICES, NEC",0.338592511588704,0.1362651015457299,0.0,0.11430241468393117,0.05,0.03802499535904294,0.5837035879838628,0.4866610769490354,0.0,0.14302414683931158,SHORT,3.940000057220459,2025-12-26 05:00:00,2025-12-28
178,SNCY,"Sun Country Airlines Holdings, Inc. Common Stock",XNAS,Industrials,"AIR TRANSPORTATION, SCHEDULED",0.33799752506352165,0.1295815976169195,0.0,0.12478385724230849,0.05,0.03363207020429365,0.4828536072336023,0.4627914200604268,0.0,0.2478385724230848,NEUTRAL,14.579999923706055,2025-12-26 05:00:00,2025-12-28
179,WERN,Werner Enterprises Inc,XNAS,Industrials,TRUCKING (NO LOCAL),0.33751906259754444,0.12974883526621275,0.0,0.13276956415656185,0.05,0.02500066317476983,0.48217008942506345,0.4633886973793312,0.0,0.3276956415656185,SHORT,30.559999465942383,2025-12-26 05:00:00,2025-12-28
180,UAL,"United Airlines Holdings, Inc. Common Stock",XNAS,Industrials,"AIR TRANSPORTATION, SCHEDULED",0.3371665302899711,0.09699776157930527,0.0,0.11932954420917212,0.05,0.07083922450149373,0.5816664718428158,0.34642057706894736,0.0,0.1932954420917212,LONG,114.04000091552734,2025-12-26 05:00:00,2025-12-28
