Sector_Rank,Ticker,Name,Exchange,Major_Sector,Detailed_Sector,Total_Score,Trend_Score,MeanReversion_Score,Volume_Score,Volatility_Score,Momentum_Score,Confidence,Trend_Strength,MeanReversion_Strength,Volume_Confirmation,Signal_Type,Current_Price,Timestamp,Analysis_Date
96,CROX,"Crocs, Inc.",XNAS,Materials,RUBBER & PLASTICS FOOTWEAR,0.27169125984658776,0.07429896050043855,0.0,0.1320093270092574,0.05,0.015382972336891803,0.3881303712094111,0.26535343035870906,0.0,0.320093270092574,SHORT,91.62999725341797,2025-12-26 05:00:00,2025-12-28
97,FRD,Friedman Industries Inc. Common Stock,XNAS,Materials,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",0.2708967045523619,0.046199172649096135,0.0,0.12465717376684893,0.0443584853639061,0.05568187277251074,0.4869952922176598,0.16499704517534333,0.0,0.24657173766848922,LONG,20.670000076293945,2025-12-26 05:00:00,2025-12-28
98,FEAM,"5E Advanced Materials, Inc. Common Stock",XNAS,Materials,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),0.26669842379479436,0.03987169354668267,0.0,0.1419600567806496,0.0,0.0848666734674621,0.48099774827827757,0.14239890552386666,0.0,0.41960056780649607,SHORT,3.380000114440918,2025-12-26 05:00:00,2025-12-28
99,ABAT,American Battery Technology Company Common Stock,XNAS,Materials,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),0.2651971052663004,0.04727579624915585,0.0,0.12896590156087298,0.0,0.08895540745627158,0.37885300752328627,0.1688421294612709,0.0,0.28965901560872975,NEUTRAL,3.819999933242798,2025-12-26 05:00:00,2025-12-28
100,ATLX,Atlas Lithium Corporation Common Stock,XNAS,Materials,MINING & QUARRYING OF NONMETALLIC MINERALS (NO FUELS),0.2609056647732209,0.04333977335362051,0.0,0.12571382506659762,0.0,0.09185206635300276,0.3727223782474584,0.15478490483435897,0.0,0.2571382506659762,NEUTRAL,4.789999961853027,2025-12-26 05:00:00,2025-12-28
101,CDXS,"Codexis, Inc.",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.2566169925349223,0.04607538351040104,0.0,0.11626969458669656,0.0010100382817864017,0.09326187615603833,0.36659570362131755,0.16455494110857513,0.0,0.16269694586696554,NEUTRAL,1.6299999952316284,2025-12-26 05:00:00,2025-12-28
102,SNYR,Synergy CHC Corp. Common Stock,XNAS,Materials,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,0.2539335328613433,0.049781536578464854,0.0,0.1675846722651257,0.0,0.03656732401775274,0.36276218980191893,0.1777912020659459,0.0,0.6758467226512568,NEUTRAL,1.8600000143051147,2025-12-26 05:00:00,2025-12-28
103,KRT,Karat Packaging Inc. Common Stock,XNAS,Materials,"PLASTICS PRODUCTS, NEC",0.25243665573055357,0.049829869321500686,0.0,0.11957965606316129,0.05,0.03302713034589158,0.3606237939007908,0.17796381900535957,0.0,0.19579656063161283,NEUTRAL,22.809999465942383,2025-12-26 05:00:00,2025-12-28
104,AMWD,American Woodmark Corp,XNAS,Materials,"MILLWOOD, VENEER, PLYWOOD, & STRUCTURAL WOOD MEMBERS",0.24702131653128295,0.08126503328725829,0.0,0.11270660974081678,0.05,0.0030496735032078813,0.3528875950446899,0.29023226174020816,0.0,0.12706609740816782,NEUTRAL,54.91999816894531,2025-12-26 05:00:00,2025-12-28
105,LNZA,"LanzaTech Global, Inc. Common Stock",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.24674758296640228,0.044213751905406815,0.0,0.11725954136617779,0.0,0.08527428969481768,0.3524965470948604,0.15790625680502432,0.0,0.17259541366177783,NEUTRAL,13.09000015258789,2025-12-26 05:00:00,2025-12-28
106,USAR,"USA Rare Earth, Inc. Class A Common Stock",XNAS,Materials,METAL MINING,0.24661823320367623,0.03163647519464151,0.0,0.1421711775411111,0.0,0.07281058046792363,0.35231176171953743,0.11298741140943394,0.0,0.42171177541111105,NEUTRAL,13.510000228881836,2025-12-26 05:00:00,2025-12-28
107,TOMZ,"TOMI Environmental Solutions, Inc.",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.24562364636566417,0.04650991574533114,0.0,0.14272168206960525,0.02571677026052869,0.030675278290199098,0.3508909233795202,0.16610684194761122,0.0,0.42721682069605255,NEUTRAL,0.7990000247955322,2025-12-26 05:00:00,2025-12-28
108,NB,NioCorp Developments Ltd. Common Stock,XNAS,Materials,METAL MINING,0.24541915482301374,0.03387401101623817,0.0,0.12800292348761144,0.0,0.08354222031916414,0.3505987926043053,0.12097861077227919,0.0,0.2800292348761143,NEUTRAL,5.690000057220459,2025-12-26 05:00:00,2025-12-28
109,USGO,U.S. GoldMining Inc. Common stock,XNAS,Materials,GOLD AND SILVER ORES,0.24502274581132896,0.034580508766402396,0.0,0.16268772891586403,0.0172712212759357,0.030483286853126852,0.3500324940161842,0.1235018170228657,0.0,0.6268772891586403,NEUTRAL,10.020000457763672,2025-12-26 05:00:00,2025-12-28
110,GSM,Ferroglobe PLC Ordinary Shares,XNAS,Materials,Basic Materials,0.24253286335286878,0.06399143911543576,0.0,0.11620107514838678,0.03854731815197146,0.02379303093707477,0.44647551907552685,0.22854085398369908,0.0,0.16201075148386773,LONG,4.71999979019165,2025-12-26 05:00:00,2025-12-28
111,EU,enCore Energy Corp.,XNAS,Materials,MISCELLANEOUS METAL ORES,0.24117154341225583,0.04955709286965189,0.0,0.11724361906843307,0.0,0.07437083147417088,0.4445307763032226,0.17698961739161387,0.0,0.17243619068433072,SHORT,2.450000047683716,2025-12-26 05:00:00,2025-12-28
112,ARLP,Alliance Resource Partners LP,XNAS,Materials,BITUMINOUS COAL & LIGNITE SURFACE MINING,0.2406573918889608,0.030453397118956636,0.0,0.13891105651948285,0.05,0.021292938250521292,0.4437962741270868,0.10876213256770226,0.0,0.3891105651948284,SHORT,23.510000228881836,2025-12-26 05:00:00,2025-12-28
113,SMID,Smith-Midland Corporation Common Stock,XNAS,Materials,"CONCRETE PRODUCTS, EXCEPT BLOCK & BRICK",0.24013111078179164,0.043388680664525656,0.0,0.1305033100968916,0.031042212267868158,0.03519690775250624,0.34304444397398803,0.15495957380187733,0.0,0.3050331009689158,NEUTRAL,35.20000076293945,2025-12-26 05:00:00,2025-12-28
114,UFPI,"UFP Industries, Inc. Common Stock",XNAS,Materials,"SAWMILLS & PLANTING MILLS, GENERAL",0.22473989872345718,0.037806368123133885,0.0,0.12010887007439525,0.05,0.016824660525928035,0.4210569981763673,0.13502274329690672,0.0,0.2010887007439524,LONG,92.83000183105469,2025-12-26 05:00:00,2025-12-28
115,ASTL,Algoma Steel Group Inc. Common Shares,XNAS,Materials,Basic Materials,0.22351364228983145,0.05885822005313819,0.0,0.12040271881132641,0.015802449074656433,0.02845025435071042,0.3193052032711878,0.2102079287612078,0.0,0.20402718811326406,NEUTRAL,4.150000095367432,2025-12-26 05:00:00,2025-12-28
116,PPTA,Perpetua Resources Corp. Common Shares,XNAS,Materials,GOLD AND SILVER ORES,0.21933404387711486,0.07326655152088257,0.0,0.12841928889974577,0.0006853146580409475,0.01696288879844557,0.3133343483958783,0.26166625543172345,0.0,0.28419288899745776,NEUTRAL,25.93000030517578,2025-12-26 05:00:00,2025-12-28
117,BLBX,Blackboxstocks Inc. Common Stock,XNAS,Materials,METAL MINING,0.2158694033213322,0.07852799665419047,0.0,0.10772576785884865,0.0,0.029615638808293113,0.3083848618876174,0.2804571309078231,0.0,0.07725767858848637,NEUTRAL,8.470000267028809,2025-12-26 05:00:00,2025-12-28
118,GPRE,"Green Plains, Inc.",XNAS,Materials,INDUSTRIAL ORGANIC CHEMICALS,0.20844868380616424,0.038123810441992895,0.0,0.12357697931792101,0.027296543605341273,0.019451350440909027,0.29778383400880604,0.13615646586426033,0.0,0.23576979317921004,NEUTRAL,9.880000114440918,2025-12-26 05:00:00,2025-12-28
119,LITM,Snow Lake Resources Ltd. Common Shares,XNAS,Materials,Basic Materials,0.18931902942336964,0.04870859338647618,0.0,0.11578773438462373,0.0,0.024822701652269748,0.27045575631909946,0.17395926209455775,0.0,0.15787734384623714,NEUTRAL,3.4100000858306885,2025-12-26 05:00:00,2025-12-28
120,CPSH,CPS Technologies Corp. Common Stock,XNAS,Materials,POTTERY & RELATED PRODUCTS,0.18835362274326686,0.040522582005107395,0.0,0.12521406188984027,0.0026193841300301336,0.019997594718289078,0.3690766039189527,0.14472350716109783,0.0,0.2521406188984027,SHORT,3.2100000381469727,2025-12-26 05:00:00,2025-12-28
